Episode,Timestep_Entry,Price_Entry,Timestep_Exit,Price_Exit,PnL,Entry_Action,Exit_Action
365,59,19997.8,60,20000.2,-54.58,1,0
365,61,20001.5,63,19997,-94.58,0,1
365,66,19997,67,20000.8,70.42,0,1
365,69,19998,70,20001.8,-79.58,1,0
365,71,20000.5,72,20001.8,-29.58,1,0
365,75,19998,78,20003,-44.58,1,0
365,85,20000.2,87,20003.2,-64.58,1,0
365,88,20001.5,91,20000.8,10.42,1,0
365,92,19999,94,20001.2,-49.58,1,0
365,95,20000,97,19999.2,-39.58,1,0
366,0,19999.2,1,19999.8,5.42,0,1
366,2,19999.2,3,20000.2,-24.58,1,0
366,4,20000.5,7,20001,-14.58,1,0
366,8,19998.2,9,19999.8,-34.58,1,0
366,10,19999.8,13,20000,-24.58,1,0
366,14,19998.5,16,19999.8,-59.58,1,0
366,18,20001.2,20,20000,-29.58,1,0
366,21,19999.2,22,19999,0.42,1,0
366,23,19999.2,28,19995.2,-49.58,0,1
366,29,20001.5,30,19998.8,-59.58,0,1
366,33,20000.5,35,20001.2,-94.58,1,0
366,36,20001.8,42,19995.5,50.42,0,1
366,45,19990.2,49,19990.5,-9.58,1,0
366,50,19988.2,52,19988.8,10.42,1,0
366,53,19988.8,54,19988.8,-4.58,0,1
366,55,19987.5,60,19989.5,-44.58,1,0
366,61,19985.8,62,19992.5,-139.58,1,0
366,63,19986,65,19985.8,-29.58,0,1
366,66,19987,70,19985.5,-14.58,0,1
366,71,19989,73,19988.8,-69.58,0,1
366,74,19993.5,82,19993.8,-129.58,0,1
366,83,19996.8,84,20002.2,-114.58,1,0
366,85,20002.5,86,20001,-34.58,0,1
366,87,20000.2,88,19999.8,5.42,1,0
366,89,20002.8,92,19995.2,-119.58,0,1
366,93,19995.2,98,19994.5,-9.58,0,1
367,0,20000.5,2,20000.8,-4.58,1,0
367,4,19998.8,5,19998.2,-14.58,0,1
367,6,19998,11,20008.5,-209.58,1,0
367,12,20005,14,20002,-34.58,0,1
367,15,20004,16,20002.5,25.42,1,0
367,17,20008,19,20009.5,25.42,0,1
367,20,20008.5,21,20007,-34.58,0,1
367,24,20009.8,27,20011,-34.58,1,0
367,28,20009.8,29,20009.2,5.42,1,0
367,30,20008.8,35,20000.8,-69.58,0,1
367,36,20000.5,38,20004.2,70.42,0,1
367,42,20010,45,20006.8,-69.58,0,1
367,47,20003.2,49,20004.2,-74.58,1,0
367,50,20000.8,54,19998.2,25.42,0,1
367,55,19997.5,57,19996.8,-44.58,0,1
367,58,19998.5,59,19997.5,-24.58,0,1
367,60,19997,65,19997.2,-14.58,1,0
367,66,19995.8,68,19994.2,-34.58,0,1
367,69,19994.2,71,19999.2,-104.58,1,0
367,73,20000.2,75,19999.8,-14.58,0,1
367,76,19999.5,77,19999.5,-4.58,0,1
367,78,19999,80,19998.2,10.42,1,0
367,81,19996.5,82,19998,-34.58,1,0
367,83,19996.5,88,19995.8,-89.58,0,1
367,90,19996.2,91,19993.8,-54.58,0,1
367,92,19993.8,95,19997.5,40.42,0,1
367,96,19998.8,97,19997,-39.58,0,1
368,0,19994.2,4,19994.5,50.42,1,0
368,5,19997.8,8,19998.5,-44.58,1,0
368,9,19999.5,10,19996.8,-59.58,0,1
368,11,19994.5,15,19995.2,-24.58,1,0
368,16,19995.2,19,19995,-59.58,0,1
368,20,19995.8,21,19995.5,-9.58,0,1
368,22,19995.8,23,19996.5,-19.58,1,0
368,24,19994.2,25,19994,-9.58,0,1
368,26,19995.2,30,19995,-9.58,0,1
368,31,19993.8,40,19998.5,-59.58,1,0
368,41,19998.8,44,19997.8,-19.58,0,1
368,45,19996,50,20001.8,-99.58,1,0
368,51,20002,52,20002.5,5.42,0,1
368,54,20004.5,55,20000.2,-89.58,0,1
368,56,20004.5,65,20007.2,20.42,0,1
368,66,20007.5,68,20004.2,-69.58,0,1
368,69,20004.5,70,20006.8,-49.58,1,0
368,72,20002.2,73,20002.5,-9.58,1,0
368,75,20002.8,78,20002,-19.58,0,1
368,79,20004,87,20000.5,-64.58,0,1
368,88,20005.5,89,19999.5,-124.58,0,1
368,90,19999.5,92,20003.2,70.42,0,1
368,93,20001.2,96,20003.8,45.42,0,1
369,0,19995.2,3,19991,-94.58,0,1
369,7,19996.2,8,19995.5,-19.58,0,1
369,9,19996,12,19989.8,-34.58,0,1
369,13,19987,14,19985.5,-34.58,0,1
369,15,19990.5,20,19986.5,-84.58,0,1
369,21,19991,23,19993,-44.58,1,0
369,24,19994,25,19992,-44.58,0,1
369,26,19995.5,28,19994,-34.58,0,1
369,29,19996,32,19994.5,-34.58,0,1
369,34,19992.5,39,19989.8,-14.58,1,0
369,41,19989.2,43,19991.2,-24.58,1,0
369,44,19990.2,45,19993.8,-74.58,1,0
369,47,19992.8,49,19994.5,-39.58,1,0
369,50,19994.8,51,19993,-39.58,0,1
369,53,19994.5,55,19994,5.42,1,0
369,56,19992.8,58,19992.8,-39.58,1,0
369,61,19997,64,19991,-84.58,0,1
369,66,19991,69,19995.5,-94.58,1,0
369,70,19996.8,72,19996.8,-104.58,1,0
369,73,19991,74,19995.8,-99.58,1,0
369,75,19990.5,76,19991.2,-19.58,1,0
369,77,19991,85,19994.8,-89.58,1,0
369,87,19991.5,93,19996,-119.58,1,0
369,94,19995.8,97,19996.2,-14.58,1,0
369,98,19995.8,99,19996.5,-19.58,1,0
370,0,20009.2,4,20008.5,-9.58,1,0
370,5,20009,9,20006.5,10.42,1,0
370,10,20005.5,12,20009.2,-89.58,1,0
370,14,20002.8,17,20005,-49.58,1,0
370,18,20000.2,19,20000.2,-4.58,1,0
370,21,19999.5,26,20002.2,70.42,1,0
370,27,20003,29,19996.5,-134.58,0,1
370,30,20009,31,20001.5,-154.58,0,1
370,32,19997.2,33,19997.8,5.42,0,1
370,34,19995,37,20001.5,10.42,1,0
370,38,20000.2,39,19996.5,-79.58,0,1
370,40,20001,41,20000,15.42,1,0
370,42,19999.8,43,19998,-39.58,0,1
370,44,19996.8,45,20000.5,-79.58,1,0
370,46,19998.5,48,19997.2,20.42,1,0
370,49,19997.5,56,19998.8,-14.58,0,1
370,57,20001.5,62,20001,-49.58,1,0
370,63,19996.8,64,19997,-9.58,1,0
370,65,19995,67,19995.2,0.42,0,1
370,68,19997.5,69,20001.5,-84.58,1,0
370,71,19999.2,73,20001.2,-44.58,1,0
370,74,19997.2,76,20000.2,55.42,0,1
370,77,20002.5,80,19999.8,-59.58,0,1
370,82,20000.8,84,20001.2,5.42,0,1
370,85,20002.8,86,20003.2,-14.58,1,0
370,88,20000.8,90,20001,-9.58,1,0
370,91,20003.2,92,20001.2,35.42,1,0
370,93,19999,96,19998.2,0.42,1,0
370,97,20000,98,19998.2,30.42,1,0
371,0,20002.2,2,20005.2,-64.58,1,0
371,3,20005,4,20003.8,20.42,1,0
371,5,20002.2,6,20005.5,-69.58,1,0
371,7,20002.8,10,20003.2,-14.58,1,0
371,11,20003.5,14,20003,5.42,1,0
371,15,20002.2,23,20003.8,-44.58,0,1
371,24,20004.2,25,20006.2,35.42,0,1
371,26,20001.8,27,20005.2,-74.58,1,0
371,28,20007.2,30,20008,-19.58,1,0
371,31,20008,33,20007.8,-9.58,0,1
371,34,20003,35,20002,-24.58,0,1
371,36,20004,38,20001.8,-49.58,0,1
371,39,20001.8,46,20002,-14.58,1,0
371,47,20001.5,52,20004,-54.58,1,0
371,53,20001.8,56,20003.2,25.42,0,1
371,57,20004,59,20001.5,-9.58,0,1
371,60,20004,65,20002,-44.58,0,1
371,66,20004.8,70,20005,0.42,0,1
371,71,20005.8,72,20007.2,-34.58,1,0
371,74,20005.2,77,20003.8,-64.58,0,1
371,78,20003.2,79,20003.5,-9.58,1,0
371,80,20003,81,20005,-44.58,1,0
371,82,20003,84,20004.5,-9.58,1,0
371,85,20002,89,20006.5,-44.58,1,0
371,93,20005.8,95,20006,-9.58,1,0
371,96,20008,97,20007.8,-9.58,0,1
371,98,20007.8,99,20008,-9.58,1,0
372,0,19999.5,3,19998.8,-19.58,0,1
372,4,19996.8,6,19998.2,-4.58,0,1
372,7,19999,14,20003.2,-44.58,1,0
372,16,20003.2,20,20006.5,-69.58,1,0
372,21,20002,27,20006,20.42,1,0
372,28,20006.2,29,20006,-9.58,0,1
372,30,20006,32,20006.8,-29.58,1,0
372,33,20007,34,20003,-84.58,0,1
372,35,20005.5,36,20003.8,-39.58,0,1
372,37,20005,41,20001.5,-74.58,0,1
372,42,20002.8,44,20004.2,25.42,0,1
372,45,20005.8,47,20007.5,-39.58,1,0
372,48,20007.2,50,20006.5,5.42,1,0
372,52,20008.8,56,20008,-19.58,0,1
372,57,20005.2,60,20005,0.42,1,0
372,61,20005.5,62,20003.8,-39.58,0,1
372,63,20003.2,64,20003.2,-4.58,0,1
372,65,20001.5,66,20002,-14.58,1,0
372,67,20000.5,70,20000.2,0.42,1,0
372,71,20000,74,20000.2,-9.58,1,0
372,75,20000,76,20000.2,-9.58,1,0
372,77,19999.8,78,20000.5,-19.58,1,0
372,79,20000.5,81,19999.5,-24.58,0,1
372,82,19999.5,83,20000.5,-24.58,1,0
372,84,19999.2,85,20000.2,-24.58,1,0
372,86,19999.2,87,20001,-39.58,1,0
372,89,20001,93,19998,-64.58,0,1
372,94,19998.8,98,20001.2,-64.58,1,0
373,0,19998.8,2,20000.5,-39.58,1,0
373,3,19998.2,4,19999.8,25.42,0,1
373,5,19995.5,9,19998,-54.58,1,0
373,10,19997.8,11,19998.2,-14.58,1,0
373,12,19996.8,13,19998,-29.58,1,0
373,14,19996.2,15,19996.8,-14.58,1,0
373,16,19995.2,17,19997.5,-49.58,1,0
373,18,19995.5,19,19995,-14.58,0,1
373,20,19995,21,19995.2,-9.58,1,0
373,22,19995,24,19994.5,-14.58,0,1
373,26,19996.8,29,20002.5,130.42,0,1
373,30,20005.2,32,20004.2,-44.58,0,1
373,33,20000.5,34,20007,-134.58,1,0
373,35,20005.2,37,20007.8,10.42,1,0
373,39,20005.2,40,20000.8,-94.58,0,1
373,41,20002.2,43,20001.2,-24.58,0,1
373,44,20001.5,45,20001,5.42,1,0
373,46,19997.2,48,19995.8,-9.58,1,0
373,51,19995.5,53,19996.5,15.42,0,1
373,54,19998.5,55,19998,-14.58,0,1
373,56,19995,57,19993.5,-34.58,0,1
373,58,19993.5,59,19994,-14.58,1,0
373,60,19994,61,19993.2,-19.58,0,1
373,62,19993,64,19994.5,-34.58,1,0
373,67,19994.2,69,19992.8,-9.58,0,1
373,70,19995.2,73,19992.5,-19.58,0,1
373,75,19994.5,84,19991.8,-84.58,0,1
373,85,19990,89,19996.5,-144.58,1,0
373,91,19997.5,95,19996,-34.58,0,1
373,96,19995,98,19996.8,-19.58,0,1
374,0,20008.5,1,20004.5,-84.58,0,1
374,3,20004.2,5,20009.2,-104.58,1,0
374,7,20006,12,20005,5.42,0,1
374,14,20001.8,15,20003.2,25.42,0,1
374,16,20004.8,24,20002,-59.58,0,1
374,25,20003.5,30,20002.8,-19.58,0,1
374,31,20000.5,33,20008.5,-164.58,1,0
374,35,20002,39,20005.5,-14.58,1,0
374,40,20009.8,47,20003,-114.58,0,1
374,48,20007.2,50,20003.8,65.42,1,0
374,51,20003.8,53,20003.5,-9.58,0,1
374,55,20003.5,56,20004.2,-19.58,1,0
374,57,20003.5,61,20003.5,5.42,1,0
374,63,20003,66,20003,-14.58,1,0
374,67,20002.5,75,20006.8,-94.58,1,0
374,76,20007.8,78,20004.2,-74.58,0,1
374,80,20005.8,81,20005,10.42,1,0
374,82,20002.2,86,20002.5,-29.58,1,0
374,87,20001,90,20005,-79.58,1,0
374,93,19999.5,94,19995.5,-84.58,0,1
374,96,19997.2,99,19998.2,-64.58,1,0
375,0,20006.8,8,20000,-24.58,0,1
375,9,20000.2,11,20000,-9.58,0,1
375,12,20000.2,14,19999.8,-19.58,0,1
375,15,20000,18,19997.5,-54.58,0,1
375,19,19999,20,19998.2,-19.58,0,1
375,22,19998.5,25,20000.5,-14.58,1,0
375,26,19997.2,27,19995.5,-39.58,0,1
375,28,19995.2,29,20001,-119.58,1,0
375,30,19999.5,32,19999,5.42,1,0
375,33,19995.8,34,19999.5,-79.58,1,0
375,36,19999.8,37,20002.5,-59.58,1,0
375,39,20002.5,41,19998.8,70.42,1,0
375,42,19995,43,19997.5,-54.58,1,0
375,44,19994.2,47,19992.2,-49.58,0,1
375,48,19993,49,19991.8,-29.58,0,1
375,50,19994.2,51,19991.2,-64.58,0,1
375,53,19991.2,54,19990.8,-14.58,0,1
375,55,19991.8,57,19990.2,-34.58,0,1
375,58,19990,61,19990.8,-19.58,1,0
375,62,19989.2,67,19988.8,-4.58,1,0
375,68,19991.5,70,19993.5,35.42,0,1
375,71,19994,72,19995.8,-39.58,1,0
375,74,19995.5,81,19995.8,-79.58,0,1
375,82,19998.2,83,20000.2,-44.58,1,0
375,85,19992.8,88,19994,20.42,0,1
376,0,20001.8,1,19998,-79.58,0,1
376,3,19995.8,4,19994.5,-29.58,0,1
376,5,19994.8,8,19991.8,-64.58,0,1
376,9,19991.5,11,19990.2,-39.58,0,1
376,12,19990.2,19,19987.5,-59.58,0,1
376,20,19990,22,19984.5,-114.58,0,1
376,23,19983.8,24,19984.2,-14.58,1,0
376,25,19986.5,27,19983.8,-59.58,0,1
376,28,19985,29,19984.5,-14.58,0,1
376,31,19988.5,32,19987,-34.58,0,1
376,33,19990.5,38,19991.8,5.42,0,1
376,39,19994.2,41,19992.2,-49.58,0,1
376,42,19994.2,49,19995.5,-14.58,0,1
376,50,19993.5,51,19996.2,50.42,0,1
376,52,19993.8,55,19998,90.42,0,1
376,56,19999,60,19999,-4.58,0,1
376,61,19999.2,62,19998.8,-14.58,0,1
376,63,19998,65,19998,-4.58,1,0
376,66,19998.2,68,19994,-94.58,0,1
376,69,19999.2,71,19997.8,-34.58,0,1
376,72,19997.8,74,19993.8,-79.58,0,1
376,76,19996.8,81,19997,-44.58,0,1
376,82,19999,84,19997.8,15.42,1,0
376,85,19999.2,87,19999.8,-34.58,1,0
376,88,19999.2,89,19998.8,-14.58,0,1
376,90,19998.2,91,19997.5,-19.58,0,1
377,0,20003.5,2,20003.2,-9.58,0,1
377,3,20003.2,4,20003.8,-14.58,1,0
377,6,20003,10,20004,-19.58,1,0
377,12,20002.2,13,19999.8,-54.58,0,1
377,14,20003,17,20004.2,-29.58,1,0
377,19,20002.2,21,20003.2,-24.58,1,0
377,23,20003.8,24,19999.8,-84.58,0,1
377,25,19999,27,20004,-104.58,1,0
377,31,19998.2,32,20000,-39.58,1,0
377,33,20003,35,20000.8,-49.58,0,1
377,36,20003.5,37,20004.2,-19.58,1,0
377,40,20004.2,41,20002.5,-39.58,0,1
377,42,20004.5,43,20002,-54.58,0,1
377,44,20003.8,45,20002.8,-24.58,0,1
377,46,20001.5,47,20000.5,-24.58,0,1
377,48,19997,50,19999.5,-54.58,1,0
377,51,19997.5,57,19996,-19.58,1,0
377,58,19994.5,59,19997.2,-59.58,1,0
377,60,19994.2,63,19993.8,5.42,1,0
377,64,19992.2,68,19992.5,-9.58,1,0
377,69,19992.5,70,19992.2,-9.58,0,1
377,71,19992,75,19991.8,0.42,1,0
377,77,19991.5,80,19993.8,-54.58,1,0
377,81,19994,82,19992,-44.58,0,1
377,83,19992.8,84,19992.5,-9.58,0,1
377,85,19992.8,87,19992.8,-4.58,1,0
377,88,19994.5,91,19996.8,-49.58,1,0
377,92,19997,94,19999.2,40.42,0,1
377,95,19999.2,98,19999.8,-9.58,1,0
378,0,19996.8,14,20007.2,-39.58,0,1
378,15,20009,18,20010,-19.58,1,0
378,19,20009.5,21,20010,-14.58,1,0
378,22,20007.8,27,20006.5,20.42,1,0
378,28,20007.2,29,20006.5,-19.58,0,1
378,31,20007.5,34,20005,-54.58,0,1
378,35,20003,37,20007.2,-84.58,1,0
378,38,20000.2,39,20000.5,-9.58,1,0
378,40,19998.8,44,19993.8,-104.58,0,1
378,45,19992.8,47,19992.8,-4.58,1,0
378,51,19993.8,54,19991.5,-64.58,0,1
378,55,19991.5,61,19996.2,-49.58,1,0
378,62,19996,63,19996.2,-9.58,1,0
378,64,19996,65,19994.2,30.42,1,0
378,66,19995.2,69,19998,-9.58,1,0
378,70,20000,76,20002.5,-4.58,0,1
378,78,20003.8,84,20004.2,5.42,0,1
378,85,20006.8,94,20004,-84.58,0,1
378,95,19998,97,20004.5,-134.58,1,0
379,0,20006,1,20006,-4.58,0,1
379,3,19999.2,5,19993.2,-124.58,0,1
379,6,19992,9,19995.2,60.42,0,1
379,10,19987,12,19990.8,-89.58,1,0
379,14,19984.8,15,19984.8,-4.58,1,0
379,16,19984.5,17,19984.8,-9.58,1,0
379,18,19984.8,20,19984,-19.58,0,1
379,21,19985,23,19983.5,-34.58,0,1
379,24,19985.8,29,19976.5,-159.58,0,1
379,30,19980.8,31,19974.8,-124.58,0,1
379,32,19973.5,34,19972.5,-59.58,0,1
379,37,19975,43,19975.8,45.42,0,1
379,44,19977.2,46,19975.8,-34.58,0,1
379,47,19978.2,48,19977.8,-14.58,0,1
379,49,19977.8,51,19978.5,-4.58,0,1
379,52,19979.5,54,19980.2,10.42,0,1
379,55,19982.2,56,19983,-19.58,1,0
379,58,19982.8,60,19984,-14.58,1,0
379,61,19984.2,63,19983.8,-14.58,0,1
379,64,19984.5,66,19984.8,0.42,0,1
379,67,19985,68,19986,-24.58,1,0
379,69,19986.2,78,19993.2,75.42,0,1
379,79,19993,80,19995.2,40.42,0,1
379,81,19995,83,19996.5,-34.58,1,0
379,84,19996,86,19992,-84.58,0,1
379,87,19992,88,19994,-44.58,1,0
379,90,19994.8,97,19994.5,-9.58,0,1
379,98,19993.5,99,19997,-74.58,1,0
380,1,20009.2,15,20006.5,-29.58,0,1
380,16,20009.2,17,20006.5,-59.58,0,1
380,19,20006.2,20,20006.5,-9.58,1,0
380,21,20006.5,22,20006.2,-9.58,0,1
380,24,20006.2,25,20006.8,-14.58,1,0
380,26,20007,31,20006,-14.58,0,1
380,32,20006.2,36,20006,-9.58,0,1
380,38,20007.2,39,20005.8,-34.58,0,1
380,41,20005.8,45,20009.8,-74.58,1,0
380,46,20008.5,47,20009.8,-29.58,1,0
380,49,20010,51,20009.5,-14.58,0,1
380,52,20010,56,20009.5,-14.58,0,1
380,58,20010,62,20010.5,-49.58,1,0
380,63,20008,65,20010.5,-39.58,1,0
380,66,20012.5,74,20005.8,-29.58,0,1
380,75,20005.8,76,20006.5,-19.58,1,0
380,78,20008.8,80,20007,10.42,0,1
380,81,20005.8,85,20005.5,-29.58,0,1
380,86,20007.2,92,20005.5,-39.58,0,1
380,93,20008.8,99,20008.5,-49.58,0,1
381,0,20007.2,1,20008.2,-24.58,1,0
381,2,20008.2,6,20005.2,-64.58,0,1
381,7,20006.8,12,20004.5,-49.58,0,1
381,13,20008.5,20,20004.8,-29.58,0,1
381,22,20006,29,20003.8,-99.58,0,1
381,30,20006.5,32,20007.8,-9.58,0,1
381,33,20005.5,35,20002.2,15.42,1,0
381,36,20002.8,39,19997.2,-24.58,0,1
381,41,19993.5,43,19995,25.42,0,1
381,46,19997.8,50,19996.2,-34.58,0,1
381,51,19996,52,19993.2,-59.58,0,1
381,55,19994.2,60,19991,-99.58,0,1
381,62,19991,63,19991.5,5.42,0,1
381,64,19990.8,66,19993.8,-59.58,1,0
381,67,19994.8,70,19995,0.42,0,1
381,72,19996.8,76,19997,-39.58,0,1
381,78,20000.8,81,20002.5,30.42,0,1
381,82,20001.8,89,20002.2,70.42,0,1
381,90,20001.8,99,20004.8,60.42,0,1
382,0,19997,2,19998,-39.58,1,0
382,4,19996,6,19999.2,-74.58,1,0
382,7,19996,9,19996.5,25.42,1,0
382,10,19994.2,12,19995,10.42,1,0
382,13,19993.8,15,19992.8,-4.58,1,0
382,16,19992.8,17,19990,-59.58,0,1
382,20,19985.8,21,19992,-129.58,1,0
382,22,19995.2,26,19991,15.42,0,1
382,27,19990,29,19989.5,-14.58,0,1
382,30,19989.2,31,19997.2,-164.58,1,0
382,32,19996.2,40,19991.2,-104.58,0,1
382,41,19996.5,46,19988.8,-99.58,0,1
382,47,19992.8,53,19985,-49.58,0,1
382,54,19986,60,19992,-14.58,1,0
382,61,19989.5,62,19990.2,-19.58,1,0
382,63,19993,66,19990.2,-49.58,0,1
382,67,19992.8,68,19994,-29.58,1,0
382,69,19994.5,70,19992.2,-49.58,0,1
382,77,19997,79,19999.2,-49.58,1,0
382,80,19996,81,19996.8,-19.58,1,0
382,83,19996,95,19997.2,-4.58,0,1
383,0,20002.2,2,20002,-9.58,0,1
383,3,20004.2,5,20001.2,-64.58,0,1
383,7,20004,10,20001.8,-54.58,0,1
383,12,20003.5,13,20003.8,-9.58,1,0
383,14,20003.5,19,20002.2,-24.58,0,1
383,20,20002.5,22,20002,-19.58,0,1
383,23,20003,24,20003.2,0.42,0,1
383,26,20003.8,27,20003.2,-14.58,0,1
383,29,20004,36,20003,-14.58,0,1
383,37,20002.2,41,20004,-34.58,1,0
383,42,20004,47,20002.5,-24.58,1,0
383,48,20004,51,20003.2,-24.58,0,1
383,53,20003.8,54,20004.2,-14.58,1,0
383,55,20003.8,56,20004.2,-14.58,1,0
383,57,20004.2,67,19998.5,-69.58,0,1
383,68,19998,71,20001.8,-79.58,1,0
383,73,19997.8,76,19999,20.42,0,1
383,77,19998.8,79,19999.5,-14.58,1,0
383,80,19998.8,81,19998.5,0.42,1,0
383,82,19998.2,85,19997.2,-14.58,0,1
383,86,19998,88,19999,-39.58,1,0
383,89,19997.2,92,19999,-39.58,1,0
383,93,19997.5,94,19997,-14.58,0,1
383,95,19997.8,96,19997.8,-4.58,1,0
383,97,19999.2,99,19998.2,-24.58,0,1
384,2,20004.5,3,20003.2,-29.58,0,1
384,4,20009.8,8,20009.2,-14.58,0,1
384,9,20008.2,30,20006,-44.58,0,1
384,31,20007.2,36,20004,5.42,0,1
384,37,20004.5,38,20006,-34.58,1,0
384,39,20004.5,43,20007.8,0.42,0,1
384,45,20003,47,20005,-44.58,1,0
384,51,20001.8,54,20003,-89.58,0,1
384,55,20006.2,56,20003,-69.58,0,1
384,57,20007.5,58,20005,-54.58,0,1
384,59,20000.8,61,20001.8,-24.58,1,0
384,62,20004.5,64,19997.5,-144.58,0,1
384,68,19991.8,76,19985,-114.58,0,1
384,77,19988,78,19986.8,-29.58,0,1
384,80,19991.8,82,19990.8,-24.58,0,1
384,83,19992.8,84,19994,-29.58,1,0
384,85,19996.8,91,19999.8,-4.58,0,1
384,92,20000.8,93,20001.5,-19.58,1,0
384,94,20004.5,97,20000,-54.58,0,1
384,98,20000.2,99,20000.8,-14.58,1,0
385,0,19983.5,3,19982.8,-29.58,0,1
385,6,19985.2,9,19985.8,-49.58,1,0
385,10,19987,11,19986.2,-19.58,0,1
385,12,19988.5,19,19984.8,-34.58,0,1
385,22,19987.5,29,19991.8,115.42,0,1
385,30,19990.5,32,19989.2,-79.58,0,1
385,34,19990.5,35,19992,25.42,0,1
385,36,19995,39,19997.2,-9.58,0,1
385,40,19993.8,42,19994.2,5.42,0,1
385,43,19991.5,46,19993,-4.58,0,1
385,47,19993.8,50,19990.5,-109.58,0,1
385,51,19993.2,57,19999,-49.58,1,0
385,58,20000.8,60,20001,0.42,0,1
385,61,20002.5,62,20003.5,15.42,0,1
385,63,20005.5,70,20005,80.42,0,1
385,71,20006,72,19995.5,-214.58,0,1
385,73,19994.8,80,19993.2,-29.58,0,1
385,81,19993.5,83,19996,45.42,0,1
385,84,19997.5,85,19995.2,-49.58,0,1
385,86,19996,88,19992.8,-69.58,0,1
385,89,19992.8,92,19992.5,0.42,1,0
386,0,20000.5,4,19998.5,-64.58,1,0
386,5,19995,8,19999.5,130.42,0,1
386,9,20001.2,10,19998.2,55.42,1,0
386,11,19998.2,17,19991.8,-49.58,0,1
386,19,19993.5,20,19998,-94.58,1,0
386,21,19996.5,26,19993.5,-84.58,0,1
386,28,19993.5,31,19989,50.42,1,0
386,32,19989.2,34,19986.5,-94.58,0,1
386,35,19988.8,39,19986,-69.58,0,1
386,40,19994.2,45,19995,-44.58,0,1
386,46,19999,59,19994.8,45.42,0,1
386,62,19995.8,71,20003,25.42,0,1
386,72,19998.8,74,19995,70.42,1,0
386,75,19999.8,80,19988.5,-54.58,0,1
386,82,19988,83,19989,15.42,0,1
386,84,19989.2,85,19991.2,-44.58,1,0
386,86,19993.2,89,19990.2,-74.58,0,1
386,91,19995.2,95,19990.2,45.42,1,0
386,98,19989,99,19987.2,30.42,1,0
387,0,19993,1,19991.2,30.42,1,0
387,2,19993.5,3,19991.8,30.42,1,0
387,4,19992,8,19991.5,-9.58,0,1
387,9,19993.5,10,19994.2,10.42,0,1
387,11,19992,13,19991.8,50.42,1,0
387,14,19990.5,17,19991,5.42,0,1
387,18,19990.2,19,19990.2,-4.58,1,0
387,22,19990,23,19998.5,-174.58,1,0
387,24,19993.2,25,19995,-39.58,1,0
387,27,19997,37,19998.8,-9.58,0,1
387,38,19999,46,19998,-24.58,0,1
387,47,19999,56,19999,-9.58,0,1
387,57,19998.2,60,19999.2,-9.58,1,0
387,61,19999.2,71,19998.8,0.42,0,1
387,72,19999.5,76,19999.2,20.42,0,1
387,78,19996.5,81,19997.8,-4.58,0,1
387,83,19999.5,84,19999,-14.58,0,1
387,85,20001.8,86,20001.5,-9.58,0,1
387,88,20002,97,19995,-69.58,0,1
387,98,20001.8,99,20001,10.42,1,0
388,0,20009,2,20005.8,-69.58,0,1
388,3,20005.8,4,20006.5,-19.58,1,0
388,5,20007,6,20008.8,-39.58,1,0
388,7,20007.2,8,20007.2,-4.58,1,0
388,9,20004.2,10,20005,-19.58,1,0
388,11,20005.8,18,20007.2,25.42,0,1
388,19,20009,20,20007.2,-39.58,0,1
388,22,20009,25,20006.5,-54.58,0,1
388,26,20006.2,27,20006,0.42,1,0
388,28,20005.8,32,20006,-69.58,0,1
388,33,20006,36,20007.5,-29.58,1,0
388,37,20007,38,20009.2,-49.58,1,0
388,39,20009.2,46,20007.8,-24.58,0,1
388,48,20007.8,50,20005.2,-54.58,0,1
388,51,20003.8,62,20007.2,-44.58,0,1
388,63,20007.8,65,20007.8,-19.58,1,0
388,66,20005.2,68,20000.8,-84.58,0,1
388,70,20003.2,71,20001,-49.58,0,1
388,72,20003,73,20002.2,-19.58,0,1
388,74,20000.5,77,19999.5,-24.58,0,1
388,78,19999.2,79,20002.5,-69.58,1,0
388,81,20003,82,20005.2,-49.58,1,0
388,83,20007.8,93,19997.2,-14.58,0,1
389,0,19990.5,2,19992.5,-44.58,1,0
389,3,19994.2,7,19989.8,-44.58,0,1
389,8,19994,9,19989.8,-89.58,0,1
389,11,19990,27,19999.5,0.42,0,1
389,28,20000.8,30,19998,-59.58,0,1
389,31,20000.5,40,20002,25.42,0,1
389,41,20002.5,44,20002,-14.58,0,1
389,45,20002.8,48,20000,-59.58,0,1
389,49,20004,51,20001.2,-59.58,0,1
389,52,20001.2,53,20004.2,-64.58,1,0
389,55,20002.5,58,20004.2,10.42,0,1
389,59,20004.2,61,20005.5,-14.58,1,0
389,62,20002.2,63,20006,-79.58,1,0
389,64,20006,65,20005.8,-9.58,0,1
389,66,20006,68,20002.2,-79.58,0,1
389,69,20005.2,71,20005.2,-19.58,0,1
389,72,20006.2,73,20006.2,-4.58,0,1
389,74,20006,75,20006.2,-9.58,1,0
389,76,20005.2,79,20006.5,-9.58,1,0
389,80,20006.5,81,20006.2,-9.58,0,1
389,82,20006.5,87,20005.8,-9.58,0,1
389,89,20005,92,20006.8,-24.58,1,0
389,94,20006.8,96,20005.8,-24.58,0,1
390,1,19992.5,4,19990.2,-29.58,0,1
390,5,19989,6,19992.8,-79.58,1,0
390,7,19989.5,13,19994.2,-49.58,1,0
